created_at,updated_at,extras,id,name,parent_id,jurisdiction_id,classification,sources,links,other_names
2025-01-28 05:46:00.853875+00:00,2025-04-24 03:01:17.060644+00:00,{},ocd-organization/03abe469-2306-4c04-8727-126986bbb8b3,"Judiciary Committee Courts, Intellectual Property, Artificial Intelligence and the Internet",ocd-organization/87d1d54e-6852-588a-9f1c-4cf682d217bb,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://judiciary.house.gov/subcommittees/committee-judiciary-119th-congress/courts-intellectual-property-artificial', 'note': ''}]","[{'url': 'https://judiciary.house.gov/subcommittees/committee-judiciary-119th-congress/courts-intellectual-property-artificial', 'note': ''}]","[{'name': 'House Judiciary Committee Courts, Intellectual Property, Artificial Intelligence and the Internet', 'end_date': '', 'start_date': ''}, {'name': 'House Judiciary Committee Courts, Intellectual Property, Artificial Intelligence and the Internet Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'House Subcommittee on Judiciary Committee Courts, Intellectual Property, Artificial Intelligence and the Internet', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:54.841684+00:00,2025-02-21 19:43:14.036561+00:00,{},ocd-organization/32599afb-ed90-4967-9ec6-e92f4dd1c63e,"Appropriations Committee National Security, Department of State and Related Programs",ocd-organization/e97797e3-ac17-54b4-9e82-7dfd666af6d9,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://appropriations.house.gov/subcommittees/national-security-department-state-and-related-programs', 'note': ''}]","[{'url': 'https://appropriations.house.gov/subcommittees/national-security-department-state-and-related-programs', 'note': ''}]","[{'name': 'House Appropriations Committee National Security, Department of State and Related Programs', 'end_date': '', 'start_date': ''}, {'name': 'House Appropriations Committee National Security, Department of State and Related Programs Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'House Subcommittee on Appropriations Committee National Security, Department of State and Related Programs', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:56.747952+00:00,2025-02-21 19:43:14.448435+00:00,{},ocd-organization/13bb5215-6b2f-4b4a-b421-5df7ab47503a,"Banking, Housing and Urban Affairs Committee Securities, Insurance and Investment",ocd-organization/14d6c954-3d17-5ba0-b6b6-b2239860473d,ocd-jurisdiction/country:us/government,subcommittee,[],[],"[{'name': 'Senate Banking, Housing and Urban Affairs Committee Securities, Insurance and Investment', 'end_date': '', 'start_date': ''}, {'name': 'Senate Banking, Housing and Urban Affairs Committee Securities, Insurance and Investment Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Subcommittee on Banking, Housing and Urban Affairs Committee Securities, Insurance and Investment', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:56.339452+00:00,2025-02-21 19:43:14.508276+00:00,{},ocd-organization/bec4a178-ce55-4dad-854d-8ba0a565953f,"Banking, Housing and Urban Affairs Committee Economic Policy",ocd-organization/14d6c954-3d17-5ba0-b6b6-b2239860473d,ocd-jurisdiction/country:us/government,subcommittee,[],[],"[{'name': 'Senate Banking, Housing and Urban Affairs Committee Economic Policy', 'end_date': '', 'start_date': ''}, {'name': 'Senate Banking, Housing and Urban Affairs Committee Economic Policy Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Subcommittee on Banking, Housing and Urban Affairs Committee Economic Policy', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:56.486719+00:00,2025-02-21 19:43:14.606966+00:00,{},ocd-organization/15917e16-9f2d-4a7f-b355-f35e88175e6e,"Banking, Housing and Urban Affairs Committee National Security and International Trade and Finance",ocd-organization/14d6c954-3d17-5ba0-b6b6-b2239860473d,ocd-jurisdiction/country:us/government,subcommittee,[],[],"[{'name': 'Senate Banking, Housing and Urban Affairs Committee National Security and International Trade and Finance', 'end_date': '', 'start_date': ''}, {'name': 'Senate Banking, Housing and Urban Affairs Committee National Security and International Trade and Finance Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Subcommittee on Banking, Housing and Urban Affairs Committee National Security and International Trade and Finance', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:56.549766+00:00,2025-02-21 19:43:14.827192+00:00,{},ocd-organization/30b08f0a-9836-4e40-978e-b3c046690bde,"Banking, Housing and Urban Affairs Committee Financial Institutions and Consumer Protection",ocd-organization/14d6c954-3d17-5ba0-b6b6-b2239860473d,ocd-jurisdiction/country:us/government,subcommittee,[],[],"[{'name': 'Senate Banking, Housing and Urban Affairs Committee Financial Institutions and Consumer Protection', 'end_date': '', 'start_date': ''}, {'name': 'Senate Banking, Housing and Urban Affairs Committee Financial Institutions and Consumer Protection Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Subcommittee on Banking, Housing and Urban Affairs Committee Financial Institutions and Consumer Protection', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:56.416749+00:00,2025-02-21 19:43:14.938992+00:00,{},ocd-organization/16cec392-08ce-4f2b-9bae-9f3796d8334e,"Banking, Housing and Urban Affairs Committee Housing, Transportation and Community Development",ocd-organization/14d6c954-3d17-5ba0-b6b6-b2239860473d,ocd-jurisdiction/country:us/government,subcommittee,[],[],"[{'name': 'Senate Banking, Housing and Urban Affairs Committee Housing, Transportation and Community Development', 'end_date': '', 'start_date': ''}, {'name': 'Senate Banking, Housing and Urban Affairs Committee Housing, Transportation and Community Development Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Subcommittee on Banking, Housing and Urban Affairs Committee Housing, Transportation and Community Development', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:07:00.095900+00:00,2025-02-21 19:43:15.175316+00:00,{},ocd-organization/c3c9ad86-30bc-4e83-8557-2f71a6468b9c,"Health, Education, Labor and Pensions Committee Primary Health and Retirement Security",ocd-organization/311e8265-0627-51b0-89f2-ff5fa3304e62,ocd-jurisdiction/country:us/government,subcommittee,[],[],"[{'name': 'Senate Health, Education, Labor and Pensions Committee Primary Health and Retirement Security', 'end_date': '', 'start_date': ''}, {'name': 'Senate Health, Education, Labor and Pensions Committee Primary Health and Retirement Security Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Subcommittee on Health, Education, Labor and Pensions Committee Primary Health and Retirement Security', 'end_date': '', 'start_date': ''}]"
2025-01-28 05:46:36.427281+00:00,2025-03-21 20:47:10.760714+00:00,{},ocd-organization/feebeb43-cadb-4e45-ae42-ec2d1e2299d3,"Oversight and Government Reform Committee Cybersecurity, Information Technology and Government Innovation",ocd-organization/886fa939-fa3d-5cfb-94db-6d51311f5e48,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://oversight.house.gov/subcommittee/cybersecurity-information-technology-government-innovation', 'note': ''}]","[{'url': 'https://oversight.house.gov/subcommittee/cybersecurity-information-technology-government-innovation', 'note': ''}]","[{'name': 'House Oversight and Government Reform Committee Cybersecurity, Information Technology and Government Innovation', 'end_date': '', 'start_date': ''}, {'name': 'House Oversight and Government Reform Committee Cybersecurity, Information Technology and Government Innovation Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'House Subcommittee on Oversight and Government Reform Committee Cybersecurity, Information Technology and Government Innovation', 'end_date': '', 'start_date': ''}]"
2025-01-28 05:46:35.207866+00:00,2025-02-21 19:43:15.588624+00:00,{},ocd-organization/3000e131-34e7-44fb-81d9-720c78f3f55f,Oversight and Government Reform Committee Health Care and Financial Services,ocd-organization/886fa939-fa3d-5cfb-94db-6d51311f5e48,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://oversight.house.gov/subcommittee/subcommittee-on-health-care-and-financial-services', 'note': ''}]","[{'url': 'https://oversight.house.gov/subcommittee/subcommittee-on-health-care-and-financial-services', 'note': ''}]","[{'name': 'House Oversight and Government Reform Committee Health Care and Financial Services', 'end_date': '', 'start_date': ''}, {'name': 'House Oversight and Government Reform Committee Health Care and Financial Services Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'House Subcommittee on Oversight and Government Reform Committee Health Care and Financial Services', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:58.708053+00:00,2025-02-21 19:43:15.700144+00:00,{},ocd-organization/1149c636-bc18-4b14-a2e2-93432f2744d5,Oversight and Government Reform Committee Military and Foreign Affairs,ocd-organization/886fa939-fa3d-5cfb-94db-6d51311f5e48,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://oversight.house.gov/subcommittee/military-and-foreign-affairs', 'note': ''}]","[{'url': 'https://oversight.house.gov/subcommittee/military-and-foreign-affairs', 'note': ''}]","[{'name': 'House Oversight and Government Reform Committee Military and Foreign Affairs', 'end_date': '', 'start_date': ''}, {'name': 'House Oversight and Government Reform Committee Military and Foreign Affairs Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'House Oversight and Government Reform Committee National Security, the Border and Foreign Affairs', 'end_date': '', 'start_date': ''}, {'name': 'House Oversight and Government Reform Committee National Security, the Border and Foreign Affairs Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'House Subcommittee on Oversight and Government Reform Committee Military and Foreign Affairs', 'end_date': '', 'start_date': ''}, {'name': 'House Subcommittee on Oversight and Government Reform Committee National Security, the Border and Foreign Affairs', 'end_date': '', 'start_date': ''}, {'name': 'Oversight and Government Reform Committee National Security, the Border and Foreign Affairs', 'end_date': '', 'start_date': ''}]"
2025-01-28 05:46:35.897311+00:00,2025-02-21 19:43:16.015824+00:00,{},ocd-organization/d4b265c5-d5d2-43ed-b0a8-c8e65bb20f02,"Oversight and Government Reform Committee Economic Growth, Energy Policy and Regulatory Affairs",ocd-organization/886fa939-fa3d-5cfb-94db-6d51311f5e48,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://oversight.house.gov/subcommittee/economic-growth-energy-policy-regulatory-affairs', 'note': ''}]","[{'url': 'https://oversight.house.gov/subcommittee/economic-growth-energy-policy-regulatory-affairs', 'note': ''}]","[{'name': 'House Oversight and Government Reform Committee Economic Growth, Energy Policy and Regulatory Affairs', 'end_date': '', 'start_date': ''}, {'name': 'House Oversight and Government Reform Committee Economic Growth, Energy Policy and Regulatory Affairs Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'House Subcommittee on Oversight and Government Reform Committee Economic Growth, Energy Policy and Regulatory Affairs', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:40.605997+00:00,2025-02-21 19:43:16.128101+00:00,{},ocd-organization/e347bbd2-1c2e-424d-a169-d9b2bf81956d,Energy and Natural Resources Committee National Parks,ocd-organization/8ee68103-d651-5d41-a5a1-3354e3314b91,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://www.energy.senate.gov/national-parks', 'note': ''}, {'url': 'https://www.energy.senate.gov/public/index.cfm/national-parks', 'note': ''}]","[{'url': 'https://www.energy.senate.gov/national-parks', 'note': ''}, {'url': 'https://www.energy.senate.gov/public/index.cfm/national-parks', 'note': ''}]","[{'name': 'Senate Energy and Natural Resources Committee National Parks', 'end_date': '', 'start_date': ''}, {'name': 'Senate Energy and Natural Resources Committee National Parks Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Subcommittee on Energy and Natural Resources Committee National Parks', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:40.721512+00:00,2025-02-21 19:43:16.247316+00:00,{},ocd-organization/fdbceb79-aeae-4086-9e15-ae2ba503ce48,Energy and Natural Resources Committee Energy,ocd-organization/8ee68103-d651-5d41-a5a1-3354e3314b91,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://www.energy.senate.gov/energy', 'note': ''}]","[{'url': 'https://www.energy.senate.gov/energy', 'note': ''}]","[{'name': 'Senate Energy and Natural Resources Committee Energy', 'end_date': '', 'start_date': ''}, {'name': 'Senate Energy and Natural Resources Committee Energy Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Subcommittee on Energy and Natural Resources Committee Energy', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:40.365054+00:00,2025-02-21 19:43:16.462934+00:00,{},ocd-organization/73e894d6-9e47-439c-b151-06ab6b2e6456,Energy and Natural Resources Committee Water and Power,ocd-organization/8ee68103-d651-5d41-a5a1-3354e3314b91,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://www.energy.senate.gov/water-power', 'note': ''}]","[{'url': 'https://www.energy.senate.gov/water-power', 'note': ''}]","[{'name': 'Senate Energy and Natural Resources Committee Water and Power', 'end_date': '', 'start_date': ''}, {'name': 'Senate Energy and Natural Resources Committee Water and Power Subcommittee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Subcommittee on Energy and Natural Resources Committee Water and Power', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:55.635659+00:00,2025-02-21 19:43:16.523493+00:00,{},ocd-organization/6aa49c77-128f-45ee-8090-ab289e89444b,Ways and Means Committee Health,ocd-organization/d967b173-e5a0-5585-95fc-b619b1a11e49,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://waysandmeans.house.gov/subcommittee/health', 'note': ''}]","[{'url': 'https://waysandmeans.house.gov/subcommittee/health', 'note': ''}]","[{'name': 'House Subcommittee on Ways and Means Committee Health', 'end_date': '', 'start_date': ''}, {'name': 'House Ways and Means Committee Health', 'end_date': '', 'start_date': ''}, {'name': 'House Ways and Means Committee Health Subcommittee', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:56.056584+00:00,2025-02-21 19:43:16.599652+00:00,{},ocd-organization/a6747d14-fa83-4bb7-927c-4367b8db4b16,Ways and Means Committee Trade,ocd-organization/d967b173-e5a0-5585-95fc-b619b1a11e49,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://waysandmeans.house.gov/subcommittee/trade', 'note': ''}]","[{'url': 'https://waysandmeans.house.gov/subcommittee/trade', 'note': ''}]","[{'name': 'House Subcommittee on Ways and Means Committee Trade', 'end_date': '', 'start_date': ''}, {'name': 'House Ways and Means Committee Trade', 'end_date': '', 'start_date': ''}, {'name': 'House Ways and Means Committee Trade Subcommittee', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:56.214707+00:00,2025-02-21 19:43:16.659963+00:00,{},ocd-organization/0f2f3b6b-27ff-4fa6-a550-73551d6bff8b,Ways and Means Committee Work and Welfare,ocd-organization/d967b173-e5a0-5585-95fc-b619b1a11e49,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://waysandmeans.house.gov/subcommittee/work-and-welfare', 'note': ''}, {'url': 'https://waysandmeans.house.gov/work-welfare', 'note': ''}]","[{'url': 'https://waysandmeans.house.gov/subcommittee/work-and-welfare', 'note': ''}, {'url': 'https://waysandmeans.house.gov/work-welfare', 'note': ''}]","[{'name': 'House Subcommittee on Ways and Means Committee Work and Welfare', 'end_date': '', 'start_date': ''}, {'name': 'House Ways and Means Committee Work and Welfare', 'end_date': '', 'start_date': ''}, {'name': 'House Ways and Means Committee Work and Welfare Subcommittee', 'end_date': '', 'start_date': ''}]"
2025-01-30 02:06:55.954499+00:00,2025-02-21 19:43:16.732585+00:00,{},ocd-organization/54a8b788-146c-4882-b91a-0b4dfdcc69df,Ways and Means Committee Oversight,ocd-organization/d967b173-e5a0-5585-95fc-b619b1a11e49,ocd-jurisdiction/country:us/government,subcommittee,"[{'url': 'https://waysandmeans.house.gov/subcommittee/oversight', 'note': ''}]","[{'url': 'https://waysandmeans.house.gov/subcommittee/oversight', 'note': ''}]","[{'name': 'House Subcommittee on Ways and Means Committee Oversight', 'end_date': '', 'start_date': ''}, {'name': 'House Ways and Means Committee Oversight', 'end_date': '', 'start_date': ''}, {'name': 'House Ways and Means Committee Oversight Subcommittee', 'end_date': '', 'start_date': ''}]"
